,Unnamed: 0,t,m,j,u,Price
5236,5236,2019,tambacounda,Pork,Kg,1750.0
5237,5237,2019,tambacounda,Chicken meat,Kg,3000.0
5238,5238,2019,tambacounda,Chicken meat,Unit,3000.0
5239,5239,2019,tambacounda,Vinegar/mustard,Bouteille de 1 Litre,500.0
5240,5240,2019,tambacounda,Vinegar/mustard,Bouteille de 25cl,150.0
5241,5241,2019,tambacounda,Vinegar/mustard,Bouteille de 50 cl,200.0
5242,5242,2019,tambacounda,Vinegar/mustard,Bouteilles,150.0
5243,5243,2019,tambacounda,Vinegar/mustard,Litre,500.0
5244,5244,2019,tambacounda,Vinegar/mustard,Pot,
5245,5245,2019,tambacounda,Vinegar/mustard,Sachet,25.0
5246,5246,2019,tambacounda,Vinegar/mustard,Tablespoon,500.0
5247,5247,2019,tambacounda,Vinegar/mustard,Teacup,50.0
5248,5248,2019,thies,"Offal and tripe (liver, kidney, etc.)",Kg,3600.0
5249,5249,2019,thies,"Offal and tripe (liver, kidney, etc.)",Lakhass,
5250,5250,2019,thies,"Offal and tripe (liver, kidney, etc.)",Tas,500.0
5251,5251,2019,thies,Garlic,Kg,1060.0
5252,5252,2019,thies,Garlic,Sachet,25.0
5253,5253,2019,thies,Garlic,Tas,100.0
5254,5254,2019,thies,Garlic,Tranche,25.0
5255,5255,2019,thies,Garlic,Unit,50.0
5256,5256,2019,thies,Pineapple,Boite De Tomate/Pot,700.0
5257,5257,2019,thies,Pineapple,Unit,
5258,5258,2019,thies,Roasted peanuts,Boite De Tomate/Pot,
5259,5259,2019,thies,Roasted peanuts,Cornet,50.0
5260,5260,2019,thies,Roasted peanuts,Sachet,25.0
5261,5261,2019,thies,Roasted peanuts,Teacup,
5262,5262,2019,thies,Shelled or pounded peanuts (noflaye),Boite De Tomate/Pot,
5263,5263,2019,thies,Shelled or pounded peanuts (noflaye),Boîte,
5264,5264,2019,thies,Shelled or pounded peanuts (noflaye),Calebasse,
5265,5265,2019,thies,Shelled or pounded peanuts (noflaye),Cup/Goblet,
5266,5266,2019,thies,Shelled or pounded peanuts (noflaye),Kg,800.0
5267,5267,2019,thies,Shelled or pounded peanuts (noflaye),Louche Traditionnelle,
5268,5268,2019,thies,Shelled or pounded peanuts (noflaye),Sachet,187.5
5269,5269,2019,thies,Shelled or pounded peanuts (noflaye),Teacup,
5270,5270,2019,thies,Fresh peanuts (in shells),Boite De Tomate/Pot,
5271,5271,2019,thies,Fresh peanuts (in shells),Kg,
5272,5272,2019,thies,Fresh peanuts (in shells),Sachet,
5273,5273,2019,thies,Fresh peanuts (in shells),Teacup,25.0
5274,5274,2019,thies,Dried peanuts (in shells),Boite De Tomate/Pot,300.0
5275,5275,2019,thies,Dried peanuts (in shells),Kg,
5276,5276,2019,thies,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Bouteilles,500.0
5277,5277,2019,thies,"Seasoning/flavoring (Maggi, Jumbo, etc.)",Sachet,50.0
5278,5278,2019,thies,Attiéké (cassava couscous),Kg,
5279,5279,2019,thies,"Eggplant, squash/zucchini",Kg,350.0
5280,5280,2019,thies,"Eggplant, squash/zucchini",Morceau,50.0
5281,5281,2019,thies,"Eggplant, squash/zucchini",Tas,150.0
5282,5282,2019,thies,"Eggplant, squash/zucchini",Tranche,50.0
5283,5283,2019,thies,"Eggplant, squash/zucchini",Unit,50.0
5284,5284,2019,thies,Other fresh vegetables n.e.c. (including white hibiscus flowers),Boite De Tomate/Pot,700.0
5285,5285,2019,thies,Other fresh vegetables n.e.c. (including white hibiscus flowers),Sachet,
5286,5286,2019,thies,Other fresh vegetables n.e.c. (including white hibiscus flowers),Tas,50.0
5287,5287,2019,thies,Other citrus fruits,Unit,150.0
5288,5288,2019,thies,"Other condiments (pepper, etc.)",Boule (Dankk),
5289,5289,2019,thies,"Other condiments (pepper, etc.)",Boîte,
5290,5290,2019,thies,"Other condiments (pepper, etc.)",Cornet,
5291,5291,2019,thies,"Other condiments (pepper, etc.)",Kg,3000.0
5292,5292,2019,thies,"Other condiments (pepper, etc.)",Pot,
5293,5293,2019,thies,"Other condiments (pepper, etc.)",Sachet,50.0
5294,5294,2019,thies,"Other condiments (pepper, etc.)",Tablespoon,400.0
5295,5295,2019,thies,"Other condiments (pepper, etc.)",Unit,
5296,5296,2019,thies,Other cereals,Boite De Tomate/Pot,250.0
5297,5297,2019,thies,Other cereals,Kg,
5298,5298,2019,thies,Other cereals,Sachet,250.0
5299,5299,2019,thies,"Other fruits (apples, grapes, etc.)",Barquette,
5300,5300,2019,thies,"Other fruits (apples, grapes, etc.)",Kg,1366.666667
5301,5301,2019,thies,"Other fruits (apples, grapes, etc.)",Unit,150.0
5302,5302,2019,thies,"Other oils n.e.c. (corn oil, palm kernel oil, etc.)",Litre,
5303,5303,2019,thies,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Kg,2500.0
5304,5304,2019,thies,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Morceau,2650.0
5305,5305,2019,thies,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Tas,500.0
5306,5306,2019,thies,"Other fresh fish (dorade, youfoufe, red mullet, sikette, etc.)",Unit,400.0
5307,5307,2019,thies,"Other smoked fish (smoked kong, smoked yaboy/obo)",Kg,1400.0
5308,5308,2019,thies,"Other smoked fish (smoked kong, smoked yaboy/obo)",Tas,650.0
5309,5309,2019,thies,"Other smoked fish (smoked kong, smoked yaboy/obo)",Unit,125.0
5310,5310,2019,thies,Other food products,Kg,
5311,5311,2019,thies,Other food products,Pot,
5312,5312,2019,thies,Other food products,Sachet,
5313,5313,2019,thies,Other dairy products,Litre,500.0
5314,5314,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Bouteille de 1L,
5315,5315,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Boîte,
5316,5316,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Paquet,150.0
5317,5317,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Pot,
5318,5318,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Sachet,100.0
5319,5319,2019,thies,"Other herbal teas/infusions (quinquelibat, lemongrass, etc.)",Teacup,
5320,5320,2019,thies,Sweet banana,Kg,800.0
5321,5321,2019,thies,Sweet banana,Régime,
5322,5322,2019,thies,Sweet banana,Tas,200.0
5323,5323,2019,thies,Sweet banana,Unit,100.0
5324,5324,2019,thies,"Fritters, flatbreads",Kg,100.0
5325,5325,2019,thies,"Fritters, flatbreads",Sachet,100.0
5326,5326,2019,thies,"Fritters, flatbreads",Unit,25.0
5327,5327,2019,thies,Butter,Demi Tablette,300.0
5328,5328,2019,thies,Butter,Morceau,50.0
5329,5329,2019,thies,Butter,Pot,800.0
5330,5330,2019,thies,Butter,Sachet,100.0
5331,5331,2019,thies,Butter,Seau,
5332,5332,2019,thies,Butter,Tablespoon,50.0
5333,5333,2019,thies,Butter,Tablette,500.0
5334,5334,2019,thies,Butter,Teaspoon,800.0
5335,5335,2019,thies,Shea butter,Boule (Dankk),
5336,5336,2019,thies,Shea butter,Morceau,
5337,5337,2019,thies,Shea butter,Sachet,175.0
5338,5338,2019,thies,Cookies/biscuits,Paquet,50.0
5339,5339,2019,thies,Cookies/biscuits,Sachet,50.0
5340,5340,2019,thies,"Traditional beers/wines (soum soum, sung, palm wine, etc.)",Bouteille de 50 cl,
5341,5341,2019,thies,"Traditional beers/wines (soum soum, sung, palm wine, etc.)",Bouteilles,
5342,5342,2019,thies,"Traditional beers/wines (soum soum, sung, palm wine, etc.)",Litre,1000.0
5343,5343,2019,thies,Industrial beers,Bouteille de 50 cl,700.0
5344,5344,2019,thies,Industrial beers,Brique Carton,
5345,5345,2019,thies,Industrial beers,Canette,
5346,5346,2019,thies,Wheat,Kg,400.0
5347,5347,2019,thies,Wheat,Sachet,
5348,5348,2019,thies,"Soft drinks (Coke, etc.)","Bouteille de 1,5 L",800.0
5349,5349,2019,thies,"Soft drinks (Coke, etc.)",Bouteille de 1L,600.0
5350,5350,2019,thies,"Soft drinks (Coke, etc.)",Bouteille de 25cl,200.0
5351,5351,2019,thies,"Soft drinks (Coke, etc.)",Bouteille de 50 cl,325.0
5352,5352,2019,thies,"Soft drinks (Coke, etc.)",Canette,300.0
5353,5353,2019,thies,Coffee,Boîte,900.0
5354,5354,2019,thies,Coffee,Kg,2000.0
5355,5355,2019,thies,Coffee,Sachet,100.0
5356,5356,2019,thies,Coffee,Teacup,550.0
5357,5357,2019,thies,Coffee,Teaspoon,1000.0
5358,5358,2019,thies,"Caramel, candy, sweets, etc.",Sachet,
5359,5359,2019,thies,"Caramel, candy, sweets, etc.",Unit,50.0
5360,5360,2019,thies,Carrot,Kg,400.0
5361,5361,2019,thies,Carrot,Morceau,75.0
5362,5362,2019,thies,Carrot,Tas,100.0
5363,5363,2019,thies,Carrot,Unit,50.0
5364,5364,2019,thies,"Cold cuts (ham, sausage), canned meats",Boîte,750.0
5365,5365,2019,thies,"Cold cuts (ham, sausage), canned meats",Sachet,1100.0
5366,5366,2019,thies,Cocoa powder,Pot,
5367,5367,2019,thies,Cocoa powder,Sachet,25.0
5368,5368,2019,thies,Cocoa powder,Teaspoon,850.0
5369,5369,2019,thies,Chocolate bars/spreads,Pot,800.0
5370,5370,2019,thies,Chocolate bars/spreads,Sachet,50.0
5371,5371,2019,thies,Chocolate bars/spreads,Seau,
5372,5372,2019,thies,Chocolate bars/spreads,Tablespoon,750.0
5373,5373,2019,thies,Cabbage,Kg,500.0
5374,5374,2019,thies,Cabbage,Morceau,100.0
5375,5375,2019,thies,Cabbage,Tas,225.0
5376,5376,2019,thies,Cabbage,Unit,120.8333333
5377,5377,2019,thies,Lemons,Bol,
5378,5378,2019,thies,Lemons,Bouteille de 1 Litre,1200.0
5379,5379,2019,thies,Lemons,Bouteilles,
5380,5380,2019,thies,Lemons,Kg,450.0
5381,5381,2019,thies,Lemons,Litre,1000.0
5382,5382,2019,thies,Lemons,Sachet,625.0
5383,5383,2019,thies,Lemons,Tas,100.0
5384,5384,2019,thies,Lemons,Unit,50.0
5385,5385,2019,thies,Tomato paste,Boite De Tomate/Pot,600.0
5386,5386,2019,thies,Tomato paste,Kg,1350.0
5387,5387,2019,thies,Tomato paste,Sachet,100.0
5388,5388,2019,thies,Tomato paste,Tablespoon,850.0
5389,5389,2019,thies,Cucumber,Kg,400.0
5390,5390,2019,thies,Cucumber,Morceau,25.0
5391,5391,2019,thies,Cucumber,Tas,250.0
5392,5392,2019,thies,Cucumber,Unit,100.0
5393,5393,2019,thies,Canned fish,Boîte,525.0
5394,5394,2019,thies,"Crabs, shrimp, and other seafood",Kg,3600.0
5395,5395,2019,thies,"Crabs, shrimp, and other seafood",Tas,100.0
5396,5396,2019,thies,Croissants,Unit,300.0
5397,5397,2019,thies,"Bouillon cubes (Maggi, Jumbo, etc.)",Cube,25.0
5398,5398,2019,thies,"Bouillon cubes (Maggi, Jumbo, etc.)",Sachet,
5399,5399,2019,thies,"Bouillon cubes (Maggi, Jumbo, etc.)",Tablette,
5400,5400,2019,thies,Dates,Barquette,500.0
5401,5401,2019,thies,Dates,Kg,1000.0
5402,5402,2019,thies,Dates,Sachet,300.0
5403,5403,2019,thies,Dates,Tas,250.0
5404,5404,2019,thies,Mineral/filtered water,"Bouteille de 1,5 L",400.0
5405,5405,2019,thies,Mineral/filtered water,Bouteille de 10L,1000.0
5406,5406,2019,thies,Mineral/filtered water,Bouteille de 5L,1000.0
5407,5407,2019,thies,Mineral/filtered water,Sachet,50.0
5408,5408,2019,thies,Local or imported wheat flour,Kg,400.0
5409,5409,2019,thies,Local or imported wheat flour,Sachet,100.0
5410,5410,2019,thies,Corn flour,Kg,
5411,5411,2019,thies,Millet flour,Boite De Tomate/Pot,
5412,5412,2019,thies,Millet flour,Cornet,
5413,5413,2019,thies,Millet flour,Cup/Goblet,50.0
5414,5414,2019,thies,Millet flour,Kg,
5415,5415,2019,thies,Sorrel leaves (bissap),Boite De Tomate/Pot,250.0
5416,5416,2019,thies,Sorrel leaves (bissap),Bol,
5417,5417,2019,thies,Sorrel leaves (bissap),Kg,
5418,5418,2019,thies,Sorrel leaves (bissap),Tas,50.0
5419,5419,2019,thies,Baobab leaves (lalo),Boite De Tomate/Pot,100.0
5420,5420,2019,thies,Baobab leaves (lalo),Kg,400.0
5421,5421,2019,thies,Baobab leaves (lalo),Louche Traditionnelle,
5422,5422,2019,thies,Baobab leaves (lalo),Sachet,50.0
5423,5423,2019,thies,Bean/cowpea leaves,Sachet,100.0
5424,5424,2019,thies,Bean/cowpea leaves,Tas,100.0
5425,5425,2019,thies,"Cassava leaves, taro leaves, and other greens",Sachet,100.0
5426,5426,2019,thies,"Cassava leaves, taro leaves, and other greens",Tas,100.0
5427,5427,2019,thies,Moringa leaves,Boite De Tomate/Pot,200.0
5428,5428,2019,thies,Moringa leaves,Sachet,
5429,5429,2019,thies,Moringa leaves,Tas,100.0
5430,5430,2019,thies,Fonio,Kg,
5431,5431,2019,thies,Cheese,Boîte,1375.0
5432,5432,2019,thies,Cheese,Morceau,
5433,5433,2019,thies,Cheese,Unit,100.0
5434,5434,2019,thies,Ginger,Kg,850.0
5435,5435,2019,thies,Ginger,Sachet,100.0
5436,5436,2019,thies,Ginger,Tas,200.0
5437,5437,2019,thies,Ginger,Unit,
5438,5438,2019,thies,Fresh okra,Kg,600.0
5439,5439,2019,thies,Fresh okra,Sachet,75.0
5440,5440,2019,thies,Fresh okra,Tas,50.0
5441,5441,2019,thies,Fresh okra,Unit,12.5
5442,5442,2019,thies,Dried okra,Boite De Tomate/Pot,
5443,5443,2019,thies,Dried okra,Kg,
5444,5444,2019,thies,Dried okra,Sachet,25.0
5445,5445,2019,thies,Cakes,Morceau,500.0
5446,5446,2019,thies,Cakes,Unit,2000.0
5447,5447,2019,thies,Green beans,Kg,450.0
5448,5448,2019,thies,Green beans,Sachet,125.0
5449,5449,2019,thies,Green beans,Tas,100.0
5450,5450,2019,thies,Refined peanut oil,Bouteille de 25cl,
5451,5451,2019,thies,Refined peanut oil,Bouteilles,
5452,5452,2019,thies,Refined peanut oil,Litre,900.0
5453,5453,2019,thies,Refined peanut oil,Quart De Litre,225.0
5454,5454,2019,thies,Refined peanut oil,Sachet,
5455,5455,2019,thies,"Traditional peanut oil (""ségal"")","12,5cl(Demi Walatt)",
5456,5456,2019,thies,"Traditional peanut oil (""ségal"")",Bouteilles,
5457,5457,2019,thies,"Traditional peanut oil (""ségal"")",Demi Litre,450.0
5458,5458,2019,thies,"Traditional peanut oil (""ségal"")",Litre,850.0
5459,5459,2019,thies,"Traditional peanut oil (""ségal"")",Quart De Litre,225.0
5460,5460,2019,thies,Refined palm oil,Litre,10500.0
5461,5461,2019,thies,Refined palm oil,Louche Traditionnelle,
5462,5462,2019,thies,Refined palm oil,Quart De Litre,314.2857143
5463,5463,2019,thies,Red palm oil,"12,5cl(Demi Walatt)",200.0
5464,5464,2019,thies,Red palm oil,Bouteilles,
5465,5465,2019,thies,Red palm oil,Cup/Goblet,
5466,5466,2019,thies,Red palm oil,Demi Litre,650.0
5467,5467,2019,thies,Red palm oil,Litre,1300.0
5468,5468,2019,thies,Red palm oil,Quart De Litre,350.0
5469,5469,2019,thies,Red palm oil,Sachet,175.0
5470,5470,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
5471,5471,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteille de 1 Litre,900.0
5472,5472,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteille de 25cl,225.0
5473,5473,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteille de 5 Litres,5000.0
5474,5474,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Bouteilles,
5475,5475,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Demi Litre,500.0
5476,5476,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Litre,900.0
5477,5477,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Quart De Litre,225.0
5478,5478,2019,thies,"Soybean/vegetable oil (Ninaal, Jaara, etc.)",Sachet,
5479,5479,2019,thies,Yam,Kg,
5480,5480,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 1L,850.0
5481,5481,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 25cl,75.0
5482,5482,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 33cl,
5483,5483,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Bouteille de 50 cl,100.0
5484,5484,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Brique Carton,3500.0
5485,5485,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Canette,
5486,5486,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Litre,600.0
5487,5487,2019,thies,"Fruit juices (orange, bissap, ginger, cashew, etc.)",Sachet,100.0
5488,5488,2019,thies,Powdered juice,Sachet,100.0
5489,5489,2019,thies,"Curdled milk, yogurt",Boite De Tomate/Pot,300.0
5490,5490,2019,thies,"Curdled milk, yogurt",Bouteille de 1 Litre,
5491,5491,2019,thies,"Curdled milk, yogurt",Cup/Goblet,50.0
5492,5492,2019,thies,"Curdled milk, yogurt",Litre,550.0
5493,5493,2019,thies,"Curdled milk, yogurt",Sachet,200.0
5494,5494,2019,thies,"Curdled milk, yogurt",Seau,1000.0
5495,5495,2019,thies,Unsweetened condensed milk,Bouteilles,350.0
5496,5496,2019,thies,Unsweetened condensed milk,Boîte,300.0
5497,5497,2019,thies,Sweetened condensed milk,Boîte,900.0
5498,5498,2019,thies,Powdered milk,Kg,2400.0
5499,5499,2019,thies,Powdered milk,Paquet,1200.0
5500,5500,2019,thies,Powdered milk,Sachet,100.0
5501,5501,2019,thies,Powdered milk,Tablespoon,3000.0
5502,5502,2019,thies,Powdered milk,Teaspoon,1500.0
5503,5503,2019,thies,Baby milk and cereals,Boîte,3000.0
5504,5504,2019,thies,Baby milk and cereals,Paquet,2200.0
5505,5505,2019,thies,Baby milk and cereals,Sachet,600.0
5506,5506,2019,thies,Baby milk and cereals,Tablespoon,2400.0
5507,5507,2019,thies,Fresh milk,Boite De Tomate/Pot,225.0
5508,5508,2019,thies,Fresh milk,Bouteille de 50 cl,500.0
5509,5509,2019,thies,Fresh milk,Bouteilles,600.0
5510,5510,2019,thies,Fresh milk,Cup/Goblet,
5511,5511,2019,thies,Fresh milk,Demi Litre,575.0
5512,5512,2019,thies,Fresh milk,Litre,600.0
5513,5513,2019,thies,Fresh milk,Quart De Litre,162.5
5514,5514,2019,thies,Fresh milk,Sachet,100.0
5515,5515,2019,thies,Fresh milk,Seau,
5516,5516,2019,thies,Mango,Kg,600.0
5517,5517,2019,thies,Mango,Sachet,500.0
5518,5518,2019,thies,Mango,Seau,500.0
5519,5519,2019,thies,Mango,Unit,75.0
5520,5520,2019,thies,Cassava,Kg,500.0
5521,5521,2019,thies,Cassava,Morceau,75.0
5522,5522,2019,thies,Cassava,Tas,225.0
5523,5523,2019,thies,Cassava,Unit,100.0
5524,5524,2019,thies,Mayonnaise,Pot,600.0
5525,5525,2019,thies,Mayonnaise,Sachet,100.0
5526,5526,2019,thies,Mayonnaise,Tablespoon,50.0
5527,5527,2019,thies,Mayonnaise,Teaspoon,1400.0
5528,5528,2019,thies,Maize (grain),Boite De Tomate/Pot,150.0
5529,5529,2019,thies,Maize (grain),Calebasse,
5530,5530,2019,thies,Maize (grain),Kg,250.0
5531,5531,2019,thies,Corn on the cob,Tas,
5532,5532,2019,thies,Corn on the cob,Unit,
5533,5533,2019,thies,Honey,Bouteille de 50 cl,
5534,5534,2019,thies,Honey,Bouteilles,
5535,5535,2019,thies,Honey,Litre,
5536,5536,2019,thies,Honey,Sachet,
5537,5537,2019,thies,Honey,Tablespoon,1750.0
5538,5538,2019,thies,Millet,Boite De Tomate/Pot,237.5
5539,5539,2019,thies,Millet,Kg,300.0
5540,5540,2019,thies,Millet,Sachet,237.5
5541,5541,2019,thies,Dried cowpeas/beans,Boite De Tomate/Pot,100.0
5542,5542,2019,thies,Dried cowpeas/beans,Cup/Goblet,
5543,5543,2019,thies,Dried cowpeas/beans,Kg,750.0
5544,5544,2019,thies,Dried cowpeas/beans,Sachet,100.0
5545,5545,2019,thies,Dried cowpeas/beans,Teacup,
5546,5546,2019,thies,Cashew nuts,Pot,
5547,5547,2019,thies,Coconut,Sachet,100.0
5548,5548,2019,thies,Coconut,Unit,150.0
5549,5549,2019,thies,Kola nuts,Cornet,
5550,5550,2019,thies,Kola nuts,Sachet,100.0
5551,5551,2019,thies,Kola nuts,Tas,50.0
5552,5552,2019,thies,Kola nuts,Unit,50.0
5553,5553,2019,thies,Eggs,Demi Tablette,1350.0
5554,5554,2019,thies,Eggs,Sachet,
5555,5555,2019,thies,Eggs,Tablette (30),2100.0
5556,5556,2019,thies,Eggs,Tas,212.5
5557,5557,2019,thies,Eggs,Unit,100.0
5558,5558,2019,thies,Fresh onion,Filet (1 Kg),225.0
5559,5559,2019,thies,Fresh onion,Kg,300.0
5560,5560,2019,thies,Fresh onion,Morceau,
5561,5561,2019,thies,Fresh onion,Sac (25 Kg),
5562,5562,2019,thies,Fresh onion,Tas,50.0
5563,5563,2019,thies,Fresh onion,Unit,25.0
5564,5564,2019,thies,Orange,Kg,1000.0
5565,5565,2019,thies,Orange,Sachet,500.0
5566,5566,2019,thies,Orange,Tas,200.0
5567,5567,2019,thies,Orange,Unit,112.5
5568,5568,2019,thies,Modern bread,Demi-Miche,75.0
5569,5569,2019,thies,Modern bread,Miche,150.0
5570,5570,2019,thies,Modern bread,Sachet,500.0
5571,5571,2019,thies,Modern bread,Tiers de Miche,50.0
5572,5572,2019,thies,Traditional bread,Demi-Miche,100.0
5573,5573,2019,thies,Traditional bread,Miche,
5574,5574,2019,thies,Traditional bread,Quart de Miche,
5575,5575,2019,thies,"Watermelon, melon",Tas,
5576,5576,2019,thies,"Watermelon, melon",Tranche,50.0
5577,5577,2019,thies,"Watermelon, melon",Unit,500.0
5578,5578,2019,thies,Sweet potato,Kg,400.0
5579,5579,2019,thies,Sweet potato,Morceau,50.0
5580,5580,2019,thies,Sweet potato,Tas,200.0
5581,5581,2019,thies,Sweet potato,Unit,79.16666667
5582,5582,2019,thies,Dried peas,Boite De Tomate/Pot,300.0
5583,5583,2019,thies,Dried peas,Kg,600.0
5584,5584,2019,thies,Dried peas,Sachet,250.0
5585,5585,2019,thies,Canned peas,Boite De Tomate/Pot,
5586,5586,2019,thies,Canned peas,Boîte,500.0
5587,5587,2019,thies,Canned peas,Sachet,
5588,5588,2019,thies,Chili pepper,Boite De Tomate/Pot,
5589,5589,2019,thies,Chili pepper,Boîte,500.0
5590,5590,2019,thies,Chili pepper,Kg,1700.0
5591,5591,2019,thies,Chili pepper,Sachet,50.0
5592,5592,2019,thies,Chili pepper,Tas,50.0
5593,5593,2019,thies,Chili pepper,Unit,50.0
5594,5594,2019,thies,Plantain,Kg,
5595,5595,2019,thies,"Fresh fish (thiof/seudd, barracuda)",Kg,1500.0
5596,5596,2019,thies,"Fresh fish (thiof/seudd, barracuda)",Morceau,1500.0
5597,5597,2019,thies,"Fresh fish (thiof/seudd, barracuda)",Tas,625.0
5598,5598,2019,thies,"Fresh fish (thiof/seudd, barracuda)",Unit,437.5
5599,5599,2019,thies,Fresh fish (wass),Tas,350.0
5600,5600,2019,thies,Fresh fish (wass),Unit,275.0
5601,5601,2019,thies,Fresh sardine (yaboy or obo),Kg,
5602,5602,2019,thies,Fresh sardine (yaboy or obo),Tas,300.0
5603,5603,2019,thies,Fresh sardine (yaboy or obo),Unit,150.0
5604,5604,2019,thies,Smoked sardine (kétiakh),Cornet,100.0
5605,5605,2019,thies,Smoked sardine (kétiakh),Kg,600.0
5606,5606,2019,thies,Smoked sardine (kétiakh),Sachet,100.0
5607,5607,2019,thies,Smoked sardine (kétiakh),Tas,100.0
5608,5608,2019,thies,Smoked sardine (kétiakh),Unit,100.0
5609,5609,2019,thies,"Dried fish (tambadiang, kong, etc.)",Kg,1400.0
5610,5610,2019,thies,"Dried fish (tambadiang, kong, etc.)",Morceau,100.0
5611,5611,2019,thies,"Dried fish (tambadiang, kong, etc.)",Tas,250.0
5612,5612,2019,thies,"Dried fish (tambadiang, kong, etc.)",Unit,50.0
5613,5613,2019,thies,Fresh bell pepper,Kg,500.0
5614,5614,2019,thies,Fresh bell pepper,Tas,100.0
5615,5615,2019,thies,Fresh bell pepper,Tranche,100.0
5616,5616,2019,thies,Fresh bell pepper,Unit,50.0
5617,5617,2019,thies,Potato,Kg,350.0
5618,5618,2019,thies,Potato,Tas,100.0
